date_and_time,Open,High,Low,Close
2021.10.04 04:00,1.16025,1.16036,1.15874,1.15955
2021.10.04 08:00,1.15955,1.16157,1.15954,1.16121
2021.10.04 12:00,1.16123,1.16396,1.16074,1.16321
2021.10.04 16:00,1.16321,1.16391,1.16148,1.16188
2021.10.04 20:00,1.16188,1.16276,1.16159,1.16193
2021.10.05 00:00,1.16152,1.16216,1.16101,1.16111
2021.10.05 04:00,1.16111,1.16131,1.1594,1.15944
2021.10.05 08:00,1.15944,1.16047,1.15897,1.15986
2021.10.05 12:00,1.15986,1.1605,1.15899,1.15998
2021.10.05 16:00,1.15998,1.16128,1.15803,1.16049
2021.10.05 20:00,1.16049,1.1608,1.15933,1.15962
2021.10.06 00:00,1.15968,1.16004,1.15918,1.15935
2021.10.06 04:00,1.15934,1.15965,1.15829,1.15843
2021.10.06 08:00,1.15843,1.15898,1.15507,1.15518
2021.10.06 12:00,1.15518,1.1554,1.1529,1.15447
2021.10.06 16:00,1.15447,1.15552,1.1532,1.15428
2021.10.06 20:00,1.1543,1.15594,1.1543,1.15561
2021.10.07 00:00,1.1551,1.15609,1.15501,1.15582
2021.10.07 04:00,1.15581,1.15589,1.15511,1.15552
2021.10.07 08:00,1.15552,1.15703,1.15488,1.15599
2021.10.07 12:00,1.15599,1.15718,1.15503,1.15557
2021.10.07 16:00,1.15555,1.15684,1.15471,1.15552
2021.10.07 20:00,1.15552,1.15644,1.15489,1.15523
2021.10.08 00:00,1.15532,1.15596,1.15483,1.15581
2021.10.08 04:00,1.15581,1.15587,1.15471,1.15479
2021.10.08 08:00,1.15479,1.15561,1.15411,1.15532
2021.10.08 12:00,1.15532,1.15857,1.15528,1.15705
2021.10.08 16:00,1.15707,1.15793,1.15551,1.1564
2021.10.08 20:00,1.1564,1.15779,1.15594,1.15724
2021.10.11 00:00,1.15677,1.15776,1.15635,1.15743
2021.10.11 04:00,1.15743,1.15791,1.1568,1.15721
2021.10.11 08:00,1.15721,1.15864,1.15638,1.15694
2021.10.11 12:00,1.15694,1.15737,1.15518,1.1561
2021.10.11 16:00,1.1561,1.15835,1.15608,1.1563
2021.10.11 20:00,1.1563,1.15642,1.15486,1.15528
2021.10.12 00:00,1.15516,1.15545,1.1547,1.15489
2021.10.12 04:00,1.15489,1.15604,1.15476,1.1556
2021.10.12 08:00,1.1556,1.15701,1.15552,1.15615
2021.10.12 12:00,1.15616,1.15667,1.15328,1.15411
2021.10.12 16:00,1.15413,1.15498,1.15247,1.1528
2021.10.12 20:00,1.1528,1.15345,1.1524,1.15297
2021.10.13 00:00,1.15291,1.15423,1.15228,1.15409
2021.10.13 04:00,1.15409,1.15555,1.15405,1.15522
2021.10.13 08:00,1.15522,1.15601,1.15452,1.15561
2021.10.13 12:00,1.15561,1.15665,1.15359,1.15425
2021.10.13 16:00,1.15425,1.15784,1.15399,1.15776
2021.10.13 20:00,1.15776,1.15971,1.15775,1.15958
2021.10.14 00:00,1.15877,1.16009,1.15869,1.15987
2021.10.14 04:00,1.15987,1.16005,1.15884,1.15896
2021.10.14 08:00,1.15896,1.16186,1.15874,1.16159
2021.10.14 12:00,1.16159,1.16241,1.15975,1.1606
2021.10.14 16:00,1.1606,1.16067,1.15837,1.15879
2021.10.14 20:00,1.15879,1.16019,1.15843,1.1597
2021.10.15 00:00,1.15932,1.15991,1.15879,1.15935
2021.10.15 04:00,1.15935,1.16115,1.15933,1.16079
2021.10.15 08:00,1.16077,1.16185,1.15992,1.16028
2021.10.15 12:00,1.16029,1.16121,1.15887,1.15917
2021.10.15 16:00,1.15924,1.16098,1.15887,1.15948
2021.10.15 20:00,1.15948,1.16056,1.15928,1.15979
2021.10.18 00:00,1.15934,1.16049,1.15827,1.15838
2021.10.18 04:00,1.15838,1.15938,1.15776,1.15786
2021.10.18 08:00,1.15785,1.1596,1.15715,1.15804
2021.10.18 12:00,1.15805,1.16096,1.15762,1.16012
2021.10.18 16:00,1.16011,1.16216,1.15918,1.16213
2021.10.18 20:00,1.16213,1.16221,1.1608,1.16101
2021.10.19 00:00,1.16082,1.16248,1.16066,1.16248
2021.10.19 04:00,1.16248,1.16547,1.1624,1.16452
2021.10.19 08:00,1.16453,1.16608,1.16445,1.16599
2021.10.19 12:00,1.16599,1.16691,1.16453,1.16454
2021.10.19 16:00,1.16454,1.16582,1.16293,1.16357
2021.10.19 20:00,1.16357,1.16443,1.16308,1.16321
2021.10.20 00:00,1.16289,1.16359,1.16259,1.16345
2021.10.20 04:00,1.16345,1.1651,1.16325,1.16504
2021.10.20 08:00,1.16506,1.1652,1.16166,1.16257
2021.10.20 12:00,1.16257,1.16426,1.16209,1.16384
2021.10.20 16:00,1.16385,1.16577,1.16358,1.16558
2021.10.20 20:00,1.16559,1.16582,1.16474,1.16503
2021.10.21 00:00,1.16457,1.16579,1.16442,1.16564
2021.10.21 04:00,1.16564,1.16671,1.16503,1.16513
2021.10.21 08:00,1.16513,1.16565,1.16338,1.16416
2021.10.21 12:00,1.16416,1.16509,1.1631,1.16429
2021.10.21 16:00,1.1643,1.16514,1.16337,1.16357
2021.10.21 20:00,1.16357,1.16394,1.16193,1.16243
2021.10.22 00:00,1.16206,1.16277,1.16199,1.16254
2021.10.22 04:00,1.16254,1.16316,1.16245,1.16257
2021.10.22 08:00,1.16257,1.16465,1.1623,1.16408
2021.10.22 12:00,1.16408,1.16438,1.16243,1.1637
2021.10.22 16:00,1.1637,1.16554,1.16215,1.16321
2021.10.22 20:00,1.16321,1.16443,1.16239,1.16443
2021.10.25 00:00,1.16393,1.16483,1.16343,1.16453
2021.10.25 04:00,1.16453,1.16648,1.16391,1.16598
2021.10.25 08:00,1.16598,1.1664,1.16406,1.16494
2021.10.25 12:00,1.16494,1.16496,1.15901,1.15945
2021.10.25 16:00,1.15945,1.1615,1.15933,1.16054
2021.10.25 20:00,1.16054,1.16167,1.16054,1.161
2021.10.26 00:00,1.16067,1.16118,1.15988,1.16038
2021.10.26 04:00,1.16038,1.16094,1.15967,1.1604
2021.10.26 08:00,1.16042,1.1613,1.15938,1.16084
2021.10.26 12:00,1.16082,1.16255,1.16054,1.16175
2021.10.26 16:00,1.16175,1.16222,1.15846,1.15867
2021.10.26 20:00,1.15867,1.16006,1.15865,1.15955
2021.10.27 00:00,1.15857,1.1604,1.15832,1.16021
2021.10.27 04:00,1.16021,1.16048,1.15974,1.1603
2021.10.27 08:00,1.1603,1.16128,1.15916,1.15945
2021.10.27 12:00,1.15945,1.16257,1.15847,1.16178
2021.10.27 16:00,1.16177,1.16238,1.15877,1.16086
2021.10.27 20:00,1.16084,1.16159,1.15987,1.16021
2021.10.28 00:00,1.16019,1.16048,1.15897,1.15923
2021.10.28 04:00,1.15923,1.16094,1.1589,1.16065
2021.10.28 08:00,1.16064,1.16141,1.15829,1.15898
2021.10.28 12:00,1.15898,1.16357,1.15819,1.16296
2021.10.28 16:00,1.16296,1.16919,1.1624,1.16781
2021.10.28 20:00,1.16781,1.1689,1.16708,1.16823
2021.10.29 00:00,1.16772,1.16897,1.16753,1.16839
2021.10.29 04:00,1.1684,1.16857,1.16638,1.1664
2021.10.29 08:00,1.1664,1.16754,1.16487,1.16504
2021.10.29 12:00,1.16504,1.16565,1.16209,1.16255
2021.10.29 16:00,1.16255,1.16355,1.15349,1.15381
2021.10.29 20:00,1.15382,1.15647,1.15376,1.15609
2021.11.01 00:00,1.15587,1.15626,1.15511,1.15562
2021.11.01 04:00,1.15562,1.15636,1.15457,1.15632
2021.11.01 08:00,1.15632,1.1575,1.15469,1.15654
2021.11.01 12:00,1.15655,1.158,1.15643,1.15718
2021.11.01 16:00,1.15721,1.15945,1.15652,1.15941
2021.11.01 20:00,1.15941,1.16088,1.1594,1.16028
2021.11.02 00:00,1.16023,1.16054,1.15948,1.15976
2021.11.02 04:00,1.15976,1.16082,1.15955,1.16071
2021.11.02 08:00,1.16071,1.16132,1.15857,1.15984
2021.11.02 12:00,1.15982,1.16074,1.15887,1.1591
2021.11.02 16:00,1.1591,1.15993,1.15749,1.15829
2021.11.02 20:00,1.15828,1.15848,1.15728,1.15782
2021.11.03 00:00,1.15777,1.15829,1.15747,1.15822
2021.11.03 04:00,1.15822,1.15871,1.15796,1.15852
2021.11.03 08:00,1.15852,1.15974,1.15782,1.15924
2021.11.03 12:00,1.15924,1.15926,1.15681,1.15708
2021.11.03 16:00,1.15708,1.15869,1.15621,1.15822
2021.11.03 20:00,1.15823,1.16161,1.15717,1.1611
2021.11.04 00:00,1.16117,1.16162,1.16028,1.16033
2021.11.04 04:00,1.16033,1.16066,1.1585,1.15884
2021.11.04 08:00,1.15884,1.15884,1.15472,1.15524
2021.11.04 12:00,1.15525,1.15728,1.15423,1.1553
2021.11.04 16:00,1.1553,1.15562,1.1528,1.15467
2021.11.04 20:00,1.15469,1.15576,1.15464,1.15516
2021.11.05 00:00,1.15523,1.15555,1.15449,1.15503
2021.11.05 04:00,1.15504,1.15572,1.15406,1.15531
2021.11.05 08:00,1.15528,1.15627,1.15389,1.15423
2021.11.05 12:00,1.15423,1.15423,1.1513,1.15189
2021.11.05 16:00,1.15188,1.15679,1.15178,1.15565
2021.11.05 20:00,1.15565,1.1573,1.1548,1.15671
2021.11.08 00:00,1.15604,1.15697,1.15538,1.15547
2021.11.08 04:00,1.15547,1.1563,1.15528,1.15596
2021.11.08 08:00,1.15598,1.15758,1.15501,1.15609
2021.11.08 12:00,1.15609,1.15829,1.15548,1.15682
2021.11.08 16:00,1.15684,1.15947,1.15637,1.15857
2021.11.08 20:00,1.15857,1.15911,1.15823,1.15869
2021.11.09 00:00,1.15829,1.15905,1.15769,1.15799
2021.11.09 04:00,1.15799,1.16063,1.15793,1.15993
2021.11.09 08:00,1.15993,1.1606,1.15799,1.15931
2021.11.09 12:00,1.1593,1.15982,1.15696,1.15961
2021.11.09 16:00,1.15959,1.16085,1.15711,1.15911
2021.11.09 20:00,1.15911,1.15982,1.15869,1.15942
2021.11.10 00:00,1.15915,1.15951,1.15877,1.15913
2021.11.10 04:00,1.15913,1.15918,1.15768,1.15772
2021.11.10 08:00,1.15772,1.15821,1.15575,1.15774
2021.11.10 12:00,1.15774,1.15809,1.15324,1.1553
2021.11.10 16:00,1.1553,1.1574,1.15055,1.1512
2021.11.10 20:00,1.1512,1.15152,1.14758,1.14762
2021.11.11 00:00,1.14767,1.14874,1.14725,1.14789
2021.11.11 04:00,1.14789,1.14843,1.14646,1.14789
2021.11.11 08:00,1.14789,1.14847,1.14535,1.14629
2021.11.11 12:00,1.14627,1.14747,1.14538,1.14593
2021.11.11 16:00,1.14594,1.14769,1.14498,1.14508
2021.11.11 20:00,1.14508,1.14524,1.14428,1.14488
2021.11.12 00:00,1.14433,1.14501,1.14357,1.14385
2021.11.12 04:00,1.14384,1.1444,1.14359,1.14436
2021.11.12 08:00,1.14436,1.1456,1.14373,1.14422
2021.11.12 12:00,1.14422,1.1455,1.14369,1.14455
2021.11.12 16:00,1.14455,1.14619,1.14322,1.14488
2021.11.12 20:00,1.14488,1.14516,1.14413,1.14429
2021.11.15 00:00,1.14455,1.14596,1.14408,1.14595
2021.11.15 04:00,1.14595,1.14637,1.14547,1.14598
2021.11.15 08:00,1.14598,1.14618,1.14364,1.14481
2021.11.15 12:00,1.14481,1.14562,1.14388,1.14455
2021.11.15 16:00,1.14454,1.14457,1.13795,1.13853
2021.11.15 20:00,1.13853,1.13898,1.13559,1.13667
2021.11.16 00:00,1.13671,1.13793,1.13593,1.13788
2021.11.16 04:00,1.13786,1.13854,1.13752,1.13768
2021.11.16 08:00,1.13769,1.1382,1.13575,1.13608
2021.11.16 12:00,1.13609,1.13745,1.13513,1.13617
2021.11.16 16:00,1.13615,1.1362,1.13193,1.13271
2021.11.16 20:00,1.13271,1.13341,1.13088,1.1319
2021.11.17 00:00,1.13209,1.13264,1.13094,1.13228
2021.11.17 04:00,1.13228,1.13237,1.12632,1.12989
2021.11.17 08:00,1.12989,1.13206,1.12952,1.13123
2021.11.17 12:00,1.13121,1.13318,1.12976,1.12986
2021.11.17 16:00,1.12992,1.13259,1.12931,1.13186
2021.11.17 20:00,1.13186,1.1326,1.13108,1.13185
2021.11.18 00:00,1.13195,1.1328,1.13152,1.13239
2021.11.18 04:00,1.1324,1.13378,1.13157,1.13179
2021.11.18 08:00,1.13178,1.13394,1.13135,1.13315
2021.11.18 12:00,1.13315,1.13481,1.13276,1.13344
2021.11.18 16:00,1.13342,1.13737,1.13264,1.13695
2021.11.18 20:00,1.13696,1.13738,1.13664,1.1372
2021.11.19 00:00,1.13684,1.13724,1.13559,1.13564
2021.11.19 04:00,1.13567,1.13579,1.13518,1.13524
2021.11.19 08:00,1.13524,1.13602,1.12826,1.12989
2021.11.19 12:00,1.12989,1.13047,1.12497,1.12874
2021.11.19 16:00,1.12874,1.13219,1.12871,1.12981
2021.11.19 20:00,1.12981,1.13026,1.12793,1.12802
2021.11.22 00:00,1.12864,1.12911,1.12647,1.12723
2021.11.22 04:00,1.12723,1.12785,1.12647,1.12773
2021.11.22 08:00,1.12773,1.12877,1.12596,1.12798
2021.11.22 12:00,1.12798,1.12902,1.12651,1.12798
2021.11.22 16:00,1.12798,1.12798,1.12358,1.12481
2021.11.22 20:00,1.12481,1.12498,1.12304,1.12318
2021.11.23 00:00,1.12334,1.12436,1.12322,1.12372
2021.11.23 04:00,1.12372,1.1241,1.12258,1.12339
2021.11.23 08:00,1.12339,1.12747,1.12319,1.12589
2021.11.23 12:00,1.1259,1.12688,1.12339,1.12515
2021.11.23 16:00,1.12515,1.12708,1.12398,1.12539
2021.11.23 20:00,1.12538,1.12547,1.12459,1.12484
2021.11.24 00:00,1.12462,1.12502,1.12386,1.12393
2021.11.24 04:00,1.12393,1.12447,1.12324,1.12389
2021.11.24 08:00,1.12389,1.12549,1.1205,1.12077
2021.11.24 12:00,1.12075,1.12198,1.11919,1.12064
2021.11.24 16:00,1.12064,1.12157,1.11859,1.11955
2021.11.24 20:00,1.11954,1.12053,1.11881,1.11997
2021.11.25 00:00,1.11974,1.12121,1.11935,1.12069
2021.11.25 04:00,1.12069,1.12179,1.12063,1.12122
2021.11.25 08:00,1.12124,1.1226,1.12117,1.12227
2021.11.25 12:00,1.12227,1.12293,1.12147,1.12183
2021.11.25 16:00,1.12183,1.12218,1.12058,1.12091
2021.11.25 20:00,1.12091,1.12119,1.12033,1.12056
2021.11.26 00:00,1.12044,1.12246,1.12037,1.12176
2021.11.26 04:00,1.12176,1.12274,1.1212,1.12236
2021.11.26 08:00,1.12236,1.12786,1.12203,1.12643
2021.11.26 12:00,1.12643,1.12966,1.12578,1.12927
2021.11.26 16:00,1.12928,1.13208,1.12825,1.13032
2021.11.26 20:00,1.13035,1.1329,1.12979,1.13127
2021.11.29 00:00,1.13063,1.13185,1.12803,1.12839
2021.11.29 04:00,1.12839,1.12847,1.12725,1.12776
2021.11.29 08:00,1.12776,1.12901,1.126,1.12857
2021.11.29 12:00,1.12857,1.12945,1.12613,1.12622
2021.11.29 16:00,1.1262,1.12755,1.1258,1.12679
2021.11.29 20:00,1.12678,1.12924,1.12653,1.12915
2021.11.30 00:00,1.1282,1.13003,1.12813,1.12937
2021.11.30 04:00,1.12937,1.13127,1.12923,1.13112
2021.11.30 08:00,1.13112,1.13663,1.13073,1.13632
2021.11.30 12:00,1.13632,1.13726,1.13408,1.13657
2021.11.30 16:00,1.13657,1.13825,1.12349,1.13111
2021.11.30 20:00,1.13111,1.13452,1.13073,1.13391
2021.12.01 00:00,1.13376,1.13423,1.13181,1.132
2021.12.01 04:00,1.132,1.13369,1.13162,1.13367
2021.12.01 08:00,1.13367,1.13595,1.13022,1.13252
2021.12.01 12:00,1.13252,1.13403,1.13104,1.13371
2021.12.01 16:00,1.13371,1.13575,1.13149,1.13235
2021.12.01 20:00,1.13233,1.13296,1.13088,1.13186
2021.12.02 00:00,1.13178,1.1328,1.13101,1.13277
2021.12.02 04:00,1.13278,1.13389,1.13164,1.13178
2021.12.02 08:00,1.13178,1.13271,1.1307,1.1324
2021.12.02 12:00,1.1324,1.13474,1.13224,1.13335
2021.12.02 16:00,1.13339,1.13471,1.12954,1.13022
2021.12.02 20:00,1.1302,1.13078,1.12949,1.13012
2021.12.03 00:00,1.12993,1.13071,1.12903,1.12985
2021.12.03 04:00,1.12985,1.1302,1.12923,1.1299
2021.12.03 08:00,1.12989,1.12995,1.12813,1.12972
2021.12.03 12:00,1.12972,1.13287,1.12878,1.13097
2021.12.03 16:00,1.13097,1.13138,1.12664,1.13106
2021.12.03 20:00,1.13106,1.13269,1.1301,1.13064
2021.12.06 00:00,1.12993,1.13101,1.12881,1.12941
2021.12.06 04:00,1.1294,1.12963,1.12815,1.12818
2021.12.06 08:00,1.12818,1.12993,1.12745,1.12969
2021.12.06 12:00,1.12969,1.131,1.12845,1.12969
2021.12.06 16:00,1.12968,1.13074,1.12662,1.12785
2021.12.06 20:00,1.12785,1.12859,1.12724,1.12847
2021.12.07 00:00,1.1281,1.12868,1.12755,1.12816
2021.12.07 04:00,1.12816,1.12927,1.12807,1.12869
2021.12.07 08:00,1.12869,1.12981,1.12531,1.12745
2021.12.07 12:00,1.12745,1.12776,1.12274,1.12398
2021.12.07 16:00,1.12399,1.12545,1.12351,1.12436
2021.12.07 20:00,1.12436,1.12735,1.12415,1.12681
2021.12.08 00:00,1.12636,1.12813,1.12592,1.12788
2021.12.08 04:00,1.12788,1.12954,1.12788,1.12934
2021.12.08 08:00,1.12934,1.12952,1.12783,1.12847
2021.12.08 12:00,1.12847,1.13172,1.1268,1.13159
2021.12.08 16:00,1.13159,1.13494,1.13,1.13484
2021.12.08 20:00,1.13483,1.13545,1.13414,1.13416
2021.12.09 00:00,1.1342,1.1345,1.13325,1.13341
2021.12.09 04:00,1.13341,1.13365,1.13264,1.13264
2021.12.09 08:00,1.13264,1.13335,1.13149,1.13189
2021.12.09 12:00,1.13189,1.13235,1.13066,1.13164
2021.12.09 16:00,1.13163,1.13193,1.12782,1.12896
2021.12.09 20:00,1.12896,1.12952,1.1282,1.12923
2021.12.10 00:00,1.12905,1.12979,1.12854,1.12966
2021.12.10 04:00,1.12966,1.13025,1.12939,1.12944
2021.12.10 08:00,1.12945,1.13008,1.12801,1.12819
2021.12.10 12:00,1.12819,1.13093,1.12649,1.12934
2021.12.10 16:00,1.12932,1.13237,1.12698,1.13186
2021.12.10 20:00,1.13184,1.13225,1.13096,1.13158
2021.12.13 00:00,1.13103,1.1319,1.13013,1.13051
2021.12.13 04:00,1.13051,1.13054,1.12918,1.12969
2021.12.13 08:00,1.12969,1.12973,1.12596,1.1268
2021.12.13 12:00,1.1268,1.12918,1.12623,1.12839
2021.12.13 16:00,1.12839,1.13071,1.12728,1.12929
2021.12.13 20:00,1.12929,1.12995,1.12812,1.12853
2021.12.14 00:00,1.12812,1.12846,1.12734,1.12819
2021.12.14 04:00,1.12819,1.12834,1.12711,1.12775
2021.12.14 08:00,1.12775,1.13041,1.1266,1.13009
2021.12.14 12:00,1.1301,1.13236,1.13003,1.13083
2021.12.14 16:00,1.13081,1.13086,1.12646,1.12711
2021.12.14 20:00,1.12715,1.12715,1.12534,1.12576
2021.12.15 00:00,1.12546,1.12696,1.12535,1.12677
2021.12.15 04:00,1.12678,1.12723,1.12572,1.12688
2021.12.15 08:00,1.12688,1.12769,1.12624,1.12713
2021.12.15 12:00,1.12713,1.12766,1.12554,1.12732
2021.12.15 16:00,1.12732,1.12741,1.12478,1.12599
2021.12.15 20:00,1.12599,1.12989,1.12211,1.12938
2021.12.16 00:00,1.12869,1.12984,1.1281,1.12867
2021.12.16 04:00,1.12867,1.12904,1.12833,1.12852
2021.12.16 08:00,1.12852,1.13189,1.12834,1.1313
2021.12.16 12:00,1.1313,1.13592,1.12903,1.13589
2021.12.16 16:00,1.13589,1.136,1.12981,1.13176
2021.12.16 20:00,1.13176,1.13362,1.13148,1.13304
2021.12.17 00:00,1.13251,1.13349,1.13205,1.1321
2021.12.17 04:00,1.1321,1.13486,1.13201,1.13478
2021.12.17 08:00,1.13479,1.13484,1.13169,1.1334
2021.12.17 12:00,1.1334,1.1334,1.13047,1.13073
2021.12.17 16:00,1.13073,1.13155,1.12664,1.12679
2021.12.17 20:00,1.12679,1.12708,1.12344,1.12346
2021.12.20 00:00,1.12373,1.12498,1.12342,1.12383
2021.12.20 04:00,1.12383,1.12542,1.12362,1.12539
2021.12.20 08:00,1.12539,1.12738,1.12469,1.12618
2021.12.20 12:00,1.12618,1.1298,1.12568,1.12929
2021.12.20 16:00,1.1293,1.13035,1.12782,1.12839
2021.12.20 20:00,1.12839,1.12867,1.12715,1.12763
2021.12.21 00:00,1.12807,1.12845,1.12721,1.12812
2021.12.21 04:00,1.12812,1.12867,1.12762,1.12803
2021.12.21 08:00,1.12803,1.13024,1.12758,1.12951
2021.12.21 12:00,1.12948,1.13012,1.12755,1.12904
2021.12.21 16:00,1.12904,1.12917,1.12605,1.12669
2021.12.21 20:00,1.1267,1.12856,1.12637,1.12853
2021.12.22 00:00,1.12781,1.12937,1.12698,1.12866
2021.12.22 04:00,1.12866,1.12871,1.1268,1.12707
2021.12.22 08:00,1.12707,1.12851,1.1264,1.12827
2021.12.22 12:00,1.12827,1.13148,1.12809,1.13113
2021.12.22 16:00,1.13113,1.1342,1.13049,1.13287
2021.12.22 20:00,1.13288,1.13385,1.13224,1.13257
2021.12.23 00:00,1.13207,1.13418,1.13128,1.13416
2021.12.23 04:00,1.13416,1.13417,1.13371,1.13372
2021.12.23 08:00,1.13372,1.13403,1.13104,1.13202
2021.12.23 12:00,1.13202,1.13301,1.12974,1.12989
2021.12.23 16:00,1.12986,1.13365,1.12898,1.13365
2021.12.23 20:00,1.13365,1.13376,1.13228,1.1326
2021.12.24 00:00,1.13153,1.13286,1.13153,1.1325
2021.12.24 04:00,1.1325,1.13345,1.13237,1.133
2021.12.24 08:00,1.133,1.13412,1.13279,1.13402
2021.12.24 12:00,1.13402,1.13432,1.13124,1.13207
2021.12.24 16:00,1.13206,1.13276,1.1306,1.13134
2021.12.24 20:00,1.13134,1.13289,1.13056,1.13174
2021.12.27 00:00,1.13134,1.13261,1.12969,1.13179
2021.12.27 04:00,1.13179,1.13246,1.13137,1.13149
2021.12.27 08:00,1.13149,1.13341,1.13027,1.13081
2021.12.27 12:00,1.13081,1.13228,1.13033,1.13114
2021.12.27 16:00,1.13114,1.13313,1.13102,1.13266
2021.12.27 20:00,1.13264,1.13301,1.13215,1.13267
2021.12.28 00:00,1.13212,1.13311,1.13193,1.13195
2021.12.28 04:00,1.13195,1.13285,1.13179,1.13278
2021.12.28 08:00,1.13278,1.13307,1.13155,1.13304
2021.12.28 12:00,1.13304,1.1333,1.1321,1.13212
2021.12.28 16:00,1.1321,1.13227,1.12893,1.13103
2021.12.28 20:00,1.13103,1.13139,1.12988,1.13078
2021.12.29 00:00,1.13079,1.1314,1.12973,1.13
2021.12.29 04:00,1.13,1.13091,1.12976,1.13049
2021.12.29 08:00,1.13047,1.13056,1.12734,1.12795
2021.12.29 12:00,1.12795,1.13217,1.12781,1.13178
2021.12.29 16:00,1.13178,1.13684,1.13125,1.13369
2021.12.29 20:00,1.13371,1.13523,1.13345,1.13469
2021.12.30 00:00,1.13461,1.13596,1.13401,1.13459
2021.12.30 04:00,1.13459,1.13471,1.13245,1.13254
2021.12.30 08:00,1.13254,1.13264,1.12996,1.13013
2021.12.30 12:00,1.13013,1.13443,1.12998,1.13035
2021.12.30 16:00,1.13036,1.13399,1.12983,1.13149
2021.12.30 20:00,1.13149,1.13298,1.13036,1.13251
2021.12.31 00:00,1.13174,1.13285,1.13174,1.13196
2021.12.31 04:00,1.13196,1.13253,1.13093,1.13105
2021.12.31 08:00,1.13105,1.13359,1.1303,1.13281
2021.12.31 12:00,1.13281,1.1353,1.13118,1.13481
2021.12.31 16:00,1.13481,1.13864,1.13376,1.13861
2021.12.31 20:00,1.13861,1.13861,1.13747,1.13823
2022.01.03 00:00,1.13667,1.13784,1.13497,1.13583
2022.01.03 04:00,1.13583,1.13583,1.13358,1.13376
2022.01.03 08:00,1.13376,1.13561,1.13346,1.13514
2022.01.03 12:00,1.13514,1.1366,1.13457,1.13504
2022.01.03 16:00,1.13504,1.13515,1.12795,1.12835
2022.01.03 20:00,1.12835,1.13001,1.1283,1.12974
2022.01.04 00:00,1.1294,1.13084,1.12886,1.13063
2022.01.04 04:00,1.13063,1.13091,1.1295,1.13045
2022.01.04 08:00,1.13045,1.13077,1.1283,1.13018
2022.01.04 12:00,1.13018,1.13053,1.1272,1.12796
2022.01.04 16:00,1.12796,1.13222,1.12773,1.12935
2022.01.04 20:00,1.12935,1.1294,1.12776,1.12873
2022.01.05 00:00,1.12818,1.12884,1.12769,1.12854
2022.01.05 04:00,1.12853,1.12965,1.12847,1.12935
2022.01.05 08:00,1.12935,1.13108,1.12927,1.13062
2022.01.05 12:00,1.13057,1.13285,1.13027,1.13235
2022.01.05 16:00,1.13235,1.13462,1.13208,1.1341
2022.01.05 20:00,1.1341,1.13444,1.13019,1.13121
2022.01.06 00:00,1.13101,1.13184,1.13047,1.13163
2022.01.06 04:00,1.13163,1.13203,1.13068,1.13088
2022.01.06 08:00,1.13088,1.13091,1.12844,1.13051
2022.01.06 12:00,1.13049,1.13266,1.13018,1.13118
2022.01.06 16:00,1.1312,1.13315,1.12898,1.12955
2022.01.06 20:00,1.12956,1.12995,1.12859,1.12976
2022.01.07 00:00,1.12952,1.13005,1.12891,1.13003
2022.01.07 04:00,1.13003,1.1303,1.12949,1.13018
2022.01.07 08:00,1.13018,1.13172,1.12978,1.13145
2022.01.07 12:00,1.13148,1.13234,1.1292,1.13013
2022.01.07 16:00,1.13013,1.13581,1.12985,1.13565
2022.01.07 20:00,1.13566,1.13646,1.13544,1.13605
2022.01.10 00:00,1.1354,1.136,1.13489,1.135
2022.01.10 04:00,1.135,1.13517,1.13315,1.13346
2022.01.10 08:00,1.13347,1.13443,1.13203,1.13261
2022.01.10 12:00,1.13261,1.13359,1.12946,1.12966
2022.01.10 16:00,1.12968,1.13345,1.12847,1.13281
2022.01.10 20:00,1.13283,1.13308,1.13196,1.13278
2022.01.11 00:00,1.13224,1.13415,1.1318,1.13361
2022.01.11 04:00,1.13361,1.1344,1.13342,1.13386
2022.01.11 08:00,1.13386,1.13517,1.13284,1.13329
2022.01.11 12:00,1.13329,1.13433,1.13228,1.13256
2022.01.11 16:00,1.13256,1.13684,1.13127,1.13537
2022.01.11 20:00,1.13537,1.1375,1.13515,1.13684
2022.01.12 00:00,1.13656,1.13732,1.1362,1.13698
2022.01.12 04:00,1.13698,1.13778,1.13677,1.1373
2022.01.12 08:00,1.1373,1.13748,1.13548,1.1367
2022.01.12 12:00,1.1367,1.1415,1.13542,1.14096
2022.01.12 16:00,1.14097,1.14449,1.13942,1.14435
2022.01.12 20:00,1.14435,1.14525,1.14379,1.14411
2022.01.13 00:00,1.14403,1.14479,1.14355,1.14386
2022.01.13 04:00,1.14386,1.14471,1.14354,1.14408
2022.01.13 08:00,1.14409,1.14781,1.14382,1.14711
2022.01.13 12:00,1.1471,1.14772,1.14528,1.14717
2022.01.13 16:00,1.1472,1.14816,1.14469,1.14611
2022.01.13 20:00,1.14611,1.14661,1.14506,1.1454
2022.01.14 00:00,1.14531,1.1468,1.14511,1.14657
2022.01.14 04:00,1.1466,1.14825,1.14623,1.14786
2022.01.14 08:00,1.14786,1.14803,1.14571,1.14579
2022.01.14 12:00,1.14579,1.14606,1.14328,1.14379
2022.01.14 16:00,1.14378,1.14497,1.13983,1.14018
2022.01.14 20:00,1.14018,1.14176,1.1401,1.14132
2022.01.17 00:00,1.14115,1.14161,1.13999,1.14045
2022.01.17 04:00,1.14044,1.14222,1.14036,1.14186
